code_activity,name_activity,description,ar_name_activity,ar_description,category_code,category_name_fr,category_name_ar,subcategory_code,subcategory_name_fr,subcategory_name_ar,subfield,field
071410,Electricien éclairagiste spectacle,,كهربائي وحدة تحكم الإضاءة,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071400,Éclairage spectacle,اضاءة العروض,93,7
071409,Electricien spectacle,,كهربائي مكلف بإضاءة العرض,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071400,Éclairage spectacle,اضاءة العروض,93,7
071408,Eclairagiste,,تقني اضاءة,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071400,Éclairage spectacle,اضاءة العروض,93,7
071407,Créateur lumière,,مصمم الإضاءة,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071400,Éclairage spectacle,اضاءة العروض,93,7
071406,Concepteur lumière,,منفذ الإضاءة,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071400,Éclairage spectacle,اضاءة العروض,93,7
071405,Chef section eclairagiste,,رئيس قسم الإضاءة,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071400,Éclairage spectacle,اضاءة العروض,93,7
071404,Chef opérateur lumière,,رئيس مشغل الإضاءة,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071400,Éclairage spectacle,اضاءة العروض,93,7
071403,Chef électricien spectacle,,رئيس كهربائي العرض,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071400,Éclairage spectacle,اضاءة العروض,93,7
071402,Chef éclairagiste,,رئيس الإضاءة,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071400,Éclairage spectacle,اضاءة العروض,93,7
071401,Assistant lumière,,مساعد الإضاءة,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071400,Éclairage spectacle,اضاءة العروض,93,7
071309,Régisseur technique général,,ريجيسور تقني عام,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071300,Régie générale,إدارة وتسيير العروض,93,7
071308,Régisseur technique,,ريجيسور تقني,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071300,Régie générale,إدارة وتسيير العروض,93,7
071307,Régisseur lumière,,ريجيسور الإضاءة,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071300,Régie générale,إدارة وتسيير العروض,93,7
071306,Régisseur général,,ريجيسور عام,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071300,Régie générale,إدارة وتسيير العروض,93,7
071305,Régisseur de tournée,,ريجيسور الجولات,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071300,Régie générale,إدارة وتسيير العروض,93,7
071304,Régisseur de son,,ريجيسور الصوت,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071300,Régie générale,إدارة وتسيير العروض,92,7
071303,Régisseur de plateau,,ريجيسور استوديو,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071300,Régie générale,إدارة وتسيير العروض,92,7
071302,Régisseur artistique,,ريجيسور فني,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071300,Régie générale,إدارة وتسيير العروض,92,7
071301,Assistant de régie,,ريجيسور ,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071300,Régie générale,إدارة وتسيير العروض,92,7
071216,Tapissier décorateur spectacle,,مصمم ديكور السجاد للعروض,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071200,Décor et accessoires spectacle,ديكور وإكسسوارات العروض,92,7
071215,Scénographe spectacle,,مصمم المشهد للعروض,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071200,Décor et accessoires spectacle,ديكور وإكسسوارات العروض,92,7
071214,Peintre en décor spectacle,,رسام ديكور العرض,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071200,Décor et accessoires spectacle,ديكور وإكسسوارات العروض,92,7
071213,Menuisier en décor spectacle,,نجار ديكور العرض,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071200,Décor et accessoires spectacle,ديكور وإكسسوارات العروض,92,7
071212,Ensemblier de décor spectacle,,منسق الديكور للعروض,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071200,Décor et accessoires spectacle,ديكور وإكسسوارات العروض,92,7
071211,Décorateur spectacle,,مصمم ديكور العرض,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071200,Décor et accessoires spectacle,ديكور وإكسسوارات العروض,91,7
071210,Décorateur spécialisé spectacle,,مصمم ديكور مختص في العروض,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071200,Décor et accessoires spectacle,ديكور وإكسسوارات العروض,91,7
071209,Constructeur en décor,,مُنشئ في الديكور,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071200,Décor et accessoires spectacle,ديكور وإكسسوارات العروض,91,7
071208,Chef magasin accessoires,,رئيس مخزن الإكسسوارات,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071200,Décor et accessoires spectacle,ديكور وإكسسوارات العروض,91,7
071207,Chef décorateur spectacle,,رئيس مصمم ديكور العرض,,070000,"Services culturels, de communication et d'audiovisuel","الخدمات الثقافية,و الاتصال و السمعي البصري",071200,Décor et accessoires spectacle,ديكور وإكسسوارات العروض,91,7
